Subject Bloc Emo Cond Treat Perf
MER unpleasant neg go ON 1
MER unpleasant neg go ON 1
MER unpleasant neg go ON 1
MER unpleasant neg go ON 1
MER unpleasant neg go ON 1
MER unpleasant neg go ON 0
MER unpleasant neg go ON 0
MER unpleasant neg go ON 0
MER unpleasant neg go ON 0
MER unpleasant neg go ON 0
MER unpleasant neg go ON 0
MER unpleasant neg go ON 0
MER unpleasant neg go ON 0
MER unpleasant neg go ON 0
MER unpleasant neg go ON 0
MER unpleasant neg go ON 0
MER unpleasant neg go ON 0
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 1
MER unpleasant neuneg go ON 0
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 1
MER unpleasant neg nogo ON 0
MER unpleasant neg nogo ON 0
MER unpleasant neg nogo ON 0
MER unpleasant neg nogo ON 0
MER unpleasant neg nogo ON 0
MER unpleasant neg nogo ON 0
MER unpleasant neg nogo ON 0
MER unpleasant neg nogo ON 0
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 1
MER unpleasant neuneg nogo ON 0
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 1
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant pos go ON 0
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 1
MER pleasant neupos go ON 0
MER pleasant neupos go ON 0
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 1
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant pos nogo ON 0
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 1
MER pleasant neupos nogo ON 0
MER pleasant neupos nogo ON 0
MER pleasant neupos nogo ON 0
MER pleasant neupos nogo ON 0
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 1
MOR unpleasant neg go OF 0
MOR unpleasant neg go OF 0
MOR unpleasant neg go OF 0
MOR unpleasant neg go OF 0
MOR unpleasant neg go OF 0
MOR unpleasant neg go OF 0
MOR unpleasant neg go OF 0
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neuneg go OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 1
MOR unpleasant neg nogo OF 0
MOR unpleasant neg nogo OF 0
MOR unpleasant neg nogo OF 0
MOR unpleasant neg nogo OF 0
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 1
MOR unpleasant neuneg nogo OF 0
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 1
MOR pleasant pos go OF 0
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 1
MOR pleasant neupos go OF 0
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 1
MOR pleasant pos nogo OF 0
MOR pleasant pos nogo OF 0
MOR pleasant pos nogo OF 0
MOR pleasant pos nogo OF 0
MOR pleasant pos nogo OF 0
MOR pleasant pos nogo OF 0
MOR pleasant pos nogo OF 0
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR pleasant neupos nogo OF 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 1
MOR unpleasant neg go ON 0
MOR unpleasant neg go ON 0
MOR unpleasant neg go ON 0
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 1
MOR unpleasant neuneg go ON 0
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 1
MOR unpleasant neg nogo ON 0
MOR unpleasant neg nogo ON 0
MOR unpleasant neg nogo ON 0
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR unpleasant neuneg nogo ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 1
MOR pleasant pos go ON 0
MOR pleasant pos go ON 0
MOR pleasant pos go ON 0
MOR pleasant pos go ON 0
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant neupos go ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 1
MOR pleasant pos nogo ON 0
MOR pleasant pos nogo ON 0
MOR pleasant pos nogo ON 0
MOR pleasant pos nogo ON 0
MOR pleasant pos nogo ON 0
MOR pleasant neupos nogo ON 1
MOR pleasant neupos nogo ON 1
MOR pleasant neupos nogo ON 1
MOR pleasant neupos nogo ON 1
MOR pleasant neupos nogo ON 1
MOR pleasant neupos nogo ON 1
MOR pleasant neupos nogo ON 1
MOR pleasant neupos nogo ON 1
MOR pleasant neupos nogo ON 1
MOR pleasant neupos nogo ON 1
MOR pleasant neupos nogo ON 1
MOR pleasant neupos nogo ON 1
MOR pleasant neupos nogo ON 1
MOR pleasant neupos nogo ON 1
